address_street	address_locality	address_region	address_code	date_sold	mortgage	info_type	info_bedrooms	info_bathrooms	info_size	info_lot_size	info_year_built	info_est_value	info_sold_price	info_property_id	info_county	info_parcel_number	taxes_land	taxes_improvements	taxes_total	taxes_taxes	school	total_crime	violent_crime	property_crime	foreclosures
41st St	Oakland	CA	94608	08/30/2019	4111.0	Residential - Vacant Land							905000.0	1100081036	Alameda County, CA	012 102105300					0	308	307	310	4
1200 65th St Apt 225	Emeryville	CA	94608	08/30/2019	3021.0	Condominium	1.0	1.0	1212.0	1.07	2002		665000.0	1100100729	Alameda County, CA	049 154104800	123451.0	288054.0	411505.0	5114 (1.24 %)	3	316	212	561	4
1170 Ocean Ave	Oakland	CA	94608	08/30/2019	2725.0	Single Family Residence	2.0	1.0	894.0	3924.0	1910		600000.0	1100096960	Alameda County, CA	016 146800500	21759.0	13097.0	34856.0	2225 (6.38 %)	3	308	307	310	4
1396 Via Vis	San Lorenzo	CA	94580	08/30/2019	2955.0	Single Family Residence	3.0	2.0	1551.0	6604.0	1951		650500.0	1100097201	Alameda County, CA	411 005705500	88117.0	193531.0	281648.0	3754 (1.33 %)	3	123	79	226	4
801 Franklin St Apt 825	Oakland	CA	94607	08/30/2019	2044.0	Condominium	1.0	1.0	810.0		1976		450000.0	1100082761	Alameda County, CA	001 019619000	68730.0	160105.0	228835.0	4166 (1.82 %)	3	308	307	310	4
27830 Miami Ave	Hayward	CA	94545	08/30/2019	2803.0	Single Family Residence	3.0	2.0	1000.0	5000.0	1955		617000.0	1100089540	Alameda County, CA	455 008402900	65872.0	64444.0	130316.0	1814 (1.39 %)	3	123	84	213	4
1406 Euclid Ave Apt 5	Berkeley	CA	94708	08/30/2019	3975.0	Condominium	2.0	1.0	1332.0	4425.0	1920		875000.0	1100093439	Alameda County, CA	059 224905300	217245.0	506906.0	724151.0	10240 (1.41 %)	3	125	94	197	4
3806 Amy Ct	Union City	CA	94587	08/30/2019	3429.0	Single Family Residence	4.0	2.5	1432.0	4100.0	1977		755000.0	1100096364	Alameda County, CA	483 011305300	140176.0	326901.0	467077.0	7100 (1.52 %)	3	67	46	116	4
22342 Cameron St	Castro Valley	CA	94546	08/30/2019	3175.0	Single Family Residence	3.0	2.0	1126.0	5350.0	1951		699000.0	1100088044	Alameda County, CA	416 010004400	82791.0	193180.0	275971.0	4020 (1.45 %)	3	123	79	226	4
4374 Fairlands Dr	Pleasanton	CA	94588	08/30/2019	3702.0	Townhouse	3.0	2.5	1596.0	1779.0	1985		815000.0	1100086309	Alameda County, CA	946 110912400	153488.0	358138.0	511626.0	5929 (1.15 %)	3	33	19	65	4
13499 Rose Dr	San Leandro	CA	94578	08/30/2019	2993.0	Duplex (2 units, any combination)			1610.0	5083.0	1963		659000.0	1100098965	Alameda County, CA	077D141001703	80507.0	120761.0	201268.0	3343 (1.66 %)	3	123	79	226	4
3777 Hobstone Pl	Dublin	CA	94568	08/30/2019	6972.0	Single Family Residence	5.0	4.5	4086.0	9151.0	2003		1535000.0	1100093093	Alameda County, CA	985 002507200	291882.0	681059.0	972941.0	13061 (1.34 %)	3	33	18	70	4
8531 Leeward Way	Newark	CA	94560	08/30/2019	3843.0	Residential - Vacant Land							846000.0	1100101798	Alameda County, CA	092 026010700					0	86	56	155	0
3346 Saddle Dr	Hayward	CA	94541	08/30/2019	1242.0	Single Family Residence	3.0	2.0	1863.0	13108.0	1962		273500.0	1100102655	Alameda County, CA	425 010000400	183468.0	428094.0	611562.0	7759 (1.26 %)	3	123	84	213	4
Dublin Blvd	Dublin	CA	94568	08/30/2019	4183.0	Residential - Vacant Land				0.84			921000.0	1100301743	Alameda County, CA	985 012809200					0	33	18	70	1
2211 Warm Springs Ct	Fremont	CA	94539	08/30/2019	42700.0	MISCELLANEOUS			8064.0		1984		9400500.0	1100197013	Alameda County, CA	519 170204201	469977.0	958130.0	1428107.0	17215 (1.20 %)	3	59	40	103	4
2136 13th Ave	Oakland	CA	94606	08/30/2019	2953.0	Single Family Residence	3.0	2.0	1262.0	4000.0	1920		650000.0	1100065517	Alameda County, CA	021 028701700	81135.0	189317.0	270452.0	4700 (1.73 %)	3	308	307	310	4
37608 Inlet Rd	Newark	CA	94560	08/30/2019	5460.0	Residential - Vacant Land				2950.0			1202000.0	1100134025	Alameda County, CA	092 025917800	199068.0	0.0	199068.0	2376 (1.19 %)	0	86	56	155	0
25202 Parklane Dr	Hayward	CA	94544	08/30/2019	3318.0	Residential - Vacant Land							730500.0	1100101805	Alameda County, CA	444 008203500					0	123	84	213	0
21325 Justco Ln	Castro Valley	CA	94552	08/30/2019	3952.0	Single Family Residence	4.0	2.5	1741.0	2988.0	1990		870000.0	1100104789	Alameda County, CA	085 540008900	181822.0	217965.0	399787.0	5381 (1.34 %)	3	123	79	226	4
3692 Glasgow Cir	Livermore	CA	94551	08/30/2019	5442.0	Single Family Residence	5.0	3.0	3412.0	9636.0	1995		1198000.0	1100065097	Alameda County, CA	099 133611100	331500.0	693600.0	1025100.0	13348 (1.30 %)	3	51	33	92	4
3031 Miraloma Way	Union City	CA	94587	08/30/2019	4542.0	Single Family Residence	4.0	3.0	2847.0	6304.0	1992		1000000.0	1100178054	Alameda County, CA	463 009906400	229111.0	534592.0	763703.0	10877 (1.42 %)	3	67	46	116	4
6297 Rocky Point Ct	Oakland	CA	94605	08/30/2019	3970.0	Townhouse	4.0	3.5	2513.0	2358.0	2011		874000.0	1100104823	Alameda County, CA	037A316603500	157359.0	367099.0	524458.0	9493 (1.81 %)	3	308	307	310	4
38622 Country Cmn	Fremont	CA	94536	08/30/2019	2662.0	Condominium	2.0	2.0	1003.0		1979		586000.0	1100132732	Alameda County, CA	501 159206600	99226.0	231528.0	330754.0	4358 (1.31 %)	0	59	40	103	0
5661 Lemke Pl	Fremont	CA	94538	08/30/2019	4429.0	Single Family Residence	4.0	2.0	1387.0	6174.0	1965		975000.0	1100130919	Alameda County, CA	531 003306100	270000.0	552000.0	822000.0	10162 (1.23 %)	3	59	40	103	4
44778 Challenge Cmn # 1004	Fremont	CA	94538	08/30/2019	4274.0	Residential - Vacant Land							941000.0	1100098679	Alameda County, CA	519 175427000					0	59	40	103	0
Fremont Blvd	Fremont	CA	94538	08/30/2019	3716.0	Residential - Vacant Land							818000.0	1100234940	Alameda County, CA	501 183907700					0	59	40	103	1
971 41st St # 121	Oakland	CA	94608	08/30/2019	3884.0	Residential - Vacant Land							855000.0	1100099220	Alameda County, CA	012 102104800					0	308	307	310	0
44778 Challenge Cmn # 1001	Fremont	CA	94538	08/30/2019	3770.0	Residential - Vacant Land							830000.0	1100104023	Alameda County, CA	519 175427300					0	59	40	103	0
3959 Windsor Way	Dublin	CA	94568	08/30/2019	6082.0	Residential - Vacant Land				5462.0			1339000.0	1100130149	Alameda County, CA	986 005212100	639990.0	0.0	639990.0	8174 (1.27 %)	0	33	18	70	0
26189 Regal Ave	Hayward	CA	94544	08/30/2019	3066.0	Single Family Residence	3.0	2.0	1571.0	5130.0	1952		675000.0	1100098366	Alameda County, CA	454 003500800	101668.0	237225.0	338893.0	4260 (1.25 %)	3	123	84	213	4
1242 Homestead Ln	Hayward	CA	94545	08/30/2019	3025.0	Single Family Residence	3.0	2.0	1285.0	5005.0	1956		666000.0	1100103580	Alameda County, CA	455 000801400	157896.0	368424.0	526320.0	6459 (1.22 %)	0	123	84	213	0
39412 N Darner	Newark	CA	94560	08/30/2019	40131.0	Residential - Vacant Land				3802.0			8835000.0	1100219088	Alameda County, CA	901 020002900					0	86	56	155	0
22584 Amador St Unit 3	Hayward	CA	94541	08/30/2019	2839.0	Townhouse	3.0	2.5	1468.0	1286.0	2011		625000.0	1100100068	Alameda County, CA	431 010606200	93389.0	217797.0	311186.0	3935 (1.26 %)	3	123	84	213	4
41965 Fremont Blvd	Fremont	CA	94538	06/19/2017	8630.0	Commercial - Vacant Land			1083.0	0.56	1962		1900000.0	1100101837	Alameda County, CA	525 111502705	344443.0	144724.0	489167.0	6534 (1.33 %)	0	59	40	103	0
3082 Holyrood Dr	Oakland	CA	94611	08/30/2019	4520.0	Single Family Residence	3.0	2.0	2170.0	12800.0	1956		995000.0	1100065548	Alameda County, CA	048D727102102	45631.0	57462.0	103093.0	2443 (2.37 %)	3	308	307	310	4
640 55th St	Oakland	CA	94609	08/30/2019	5905.0	Duplex (2 units, any combination)	4.0	3.5	2265.0	4440.0	1980		1300000.0	1100104424	Alameda County, CA	014 121201200	27612.0	103125.0	130737.0	3105 (2.37 %)	3	308	307	310	4
3103 El Sereno	Alameda	CA	94502	08/30/2019	3702.0	Townhouse	4.0	2.5	1628.0	1650.0	1968		815000.0	1100074973	Alameda County, CA	074 106701600	168069.0	392162.0	560231.0	7849 (1.40 %)	3	66	37	135	4
22780 Hesperian Blvd	Hayward	CA	94541	08/30/2019	2725.0	Single Family Residence	5.0	2.0	1384.0	5000.0	1951		600000.0	1100071097	Alameda County, CA	432 006412000	76359.0	178173.0	254532.0	3271 (1.28 %)	3	123	84	213	4
3009 Yuma Way	Pleasanton	CA	94588	08/30/2019	2339.0	Townhouse	2.0	1.5	988.0	780.0	1971		515000.0	1100072351	Alameda County, CA	946 320111500	59838.0	139397.0	199235.0	2393 (1.20 %)	3	33	19	65	4
2126 Cotati St	Hayward	CA	94542	08/30/2019	3429.0	Single Family Residence	3.0	2.0	1315.0	6490.0	1950		755000.0	1100077059	Alameda County, CA	081D158502700	131818.0	307577.0	439395.0	5439 (1.23 %)	3	123	84	213	4
1613 Vancouver Way	Livermore	CA	94550	08/30/2019	4329.0	Single Family Residence	4.0	2.0	2128.0	7000.0	1968		953000.0	1100070806	Alameda County, CA	097 013902400	191395.0	446589.0	637984.0	8240 (1.29 %)	3	51	33	92	4
1747 Bobolink Ct	Hayward	CA	94545	08/30/2019	3043.0	Single Family Residence	3.0	2.0	1232.0	8080.0	1965		670000.0	1100079975	Alameda County, CA	463 000703700	25562.0	43307.0	68869.0	1093 (1.58 %)	3	123	84	213	4
5052 Coco Palm Dr	Fremont	CA	94538	08/30/2019	4679.0	Single Family Residence	4.0	2.0	1577.0	8360.0	1962		1030000.0	1100066383	Alameda County, CA	531 002200100	147727.0	362521.0	510248.0	6451 (1.26 %)	3	59	40	103	4
20917 Locust St Apt A	Hayward	CA	94541	08/30/2019	1967.0	Condominium	2.0	1.5	1145.0		1980		433000.0	1100075857	Alameda County, CA	414 005107000	90829.0	211934.0	302763.0	4164 (1.37 %)	3	123	84	213	4
22544 6th St	Hayward	CA	94541	12/02/2008	1930.0	Single Family Residence	4.0	3.0	2648.0	3058.0			425000.0	1100071071	Alameda County, CA	427 006509600	166431.0	0.0	166431.0	1964 (1.18 %)	3	123	84	213	4
4336 Lombard Ave	Fremont	CA	94536	08/30/2019	7677.0	Single Family Residence	4.0	4.0	2406.0	12690.0	1963		1690000.0	1100077353	Alameda County, CA	501 070401300	510000.0	841500.0	1351500.0	16244 (1.20 %)	3	59	40	103	4
903 Malcolm Ln	Hayward	CA	94545	08/30/2019	3952.0	Single Family Residence	4.0	3.0	2273.0	10077.0	1958		870000.0	1100076806	Alameda County, CA	442 006001301	29364.0	59362.0	88726.0	1410 (1.59 %)	3	123	84	213	4
317 Tennyson Rd	Hayward	CA	94544	08/30/2019	2394.0	Single Family Residence	3.0	1.0	1050.0	5175.0	1952		527000.0	1100066774	Alameda County, CA	078C041600100	90086.0	210202.0	300288.0	3955 (1.31 %)	3	123	84	213	4
4687 Nicol Cmn Apt 105	Livermore	CA	94550	08/30/2019	1935.0	Condominium	2.0	2.0	841.0		1990		426000.0	1100079628	Alameda County, CA	099A290624300	49255.0	114929.0	164184.0	2415 (1.47 %)	3	51	33	92	4
3428 Harper St	Oakland	CA	94601	08/30/2019	908.0	Single Family Residence	2.0	1.0	1220.0	3955.0	1913		200000.0	1100071087	Alameda County, CA	027 088501000	102895.0	183115.0	286010.0	4887 (1.70 %)	3	308	307	310	4
1695 15th St Apt 5	Oakland	CA	94607	08/30/2019	4338.0	Condominium	2.0	2.5	1772.0		1958		955000.0	1100079134	Alameda County, CA	007 055202100	166431.0	388339.0	554770.0	8554 (1.54 %)	3	308	307	310	4
22544 6th St	Hayward	CA	94541	12/02/2008	1930.0	Single Family Residence	5.0	3.0	2648.0	7500.0	1940		425000.0	1100066179	Alameda County, CA	427 006509700	91537.0	213586.0	305123.0	3864 (1.26 %)	3	123	84	213	4
3208 Touriga Dr	Pleasanton	CA	94566	08/30/2019	5564.0	Single Family Residence	4.0	2.5	2400.0	8072.0	1979		1225000.0	1100076349	Alameda County, CA	946 255507800	171929.0	245024.0	416953.0	4833 (1.15 %)	0	33	19	65	0
500 Vernon St Apt 402	Oakland	CA	94610	08/30/2019	3884.0	Condominium	2.0	2.0	1113.0		1974		855000.0	1100081428	Alameda County, CA	010 082908700	156358.0	364627.0	520985.0	8012 (1.53 %)	3	308	307	310	4
2535 21st Ave	Oakland	CA	94606	08/30/2019	3725.0	Single Family Residence	4.0	3.5	2072.0	4000.0	1906		820000.0	1100066488	Alameda County, CA	022 034900200	208080.0	485520.0	693600.0	10383 (1.49 %)	3	308	307	310	4
17363 Via Annette	San Lorenzo	CA	94580	08/30/2019	3361.0	Single Family Residence	3.0	1.0	1031.0	5120.0	1953		740000.0	1100072010	Alameda County, CA	411 007504200	160500.0	374500.0	535000.0	6787 (1.26 %)	3	123	79	226	4
533 Saint Thomas Way	Pleasanton	CA	94566	08/30/2019	3407.0	Townhouse	4.0	2.5	1611.0	1084.0	1984		750000.0	1100066753	Alameda County, CA	946 255119700	126788.0	295839.0	422627.0	4899 (1.15 %)	3	33	19	65	4
1367 El Dorado Dr	Livermore	CA	94550	08/30/2019	4188.0	Single Family Residence	5.0	3.0	2302.0	6271.0	1959		922000.0	1100075487	Alameda County, CA	099 030310400	240550.0	561285.0	801835.0	10156 (1.26 %)	3	51	33	92	4
3033 Grove Way # C3	Castro Valley	CA	94546	08/30/2019	2253.0	Condominium	2.0	2.5	1042.0		1992		496000.0	1100076518	Alameda County, CA	417 001002700	129000.0	301000.0	430000.0	5742 (1.33 %)	3	123	79	226	4
981 41st St # 111	Oakland	CA	94608	08/30/2019	3888.0	Residential - Vacant Land							856000.0	1100077324	Alameda County, CA	012 102103800					0	308	307	310	0
2332 Pacifica Ct	San Leandro	CA	94579	08/30/2019	3997.0	Single Family Residence	4.0	2.5	2303.0	4250.0	1999		880000.0	1100065835	Alameda County, CA	080G140807100	237000.0	553000.0	790000.0	13031 (1.64 %)	3	123	79	226	4
606 Alice St	Oakland	CA	94607	08/30/2019	4315.0	Duplex (2 units, any combination)	2.0	2.0	1868.0	1875.0	1906		950000.0	1100093528	Alameda County, CA	001 018101900	160337.0	374120.0	534457.0	8538 (1.59 %)	3	308	307	310	4
3780 Mckinney Ln	Pleasanton	CA	94566	08/30/2019	5553.0	Residential - Vacant Land				2541.0			1222500.0	1100082642	Alameda County, CA	946 463001800					0	33	19	65	0
4537 Laura Way	Union City	CA	94587	08/30/2019	4088.0	Single Family Residence	5.0	3.0	2054.0	9648.0	1972		900000.0	1100083817	Alameda County, CA	483 010110000	36036.0	64619.0	100655.0	2498 (2.48 %)	3	67	46	116	4
6371 Mirabeau Dr	Newark	CA	94560	08/30/2019	3352.0	Single Family Residence	3.0	2.0	1100.0	6534.0	1959		738000.0	1100089070	Alameda County, CA	092A061604400	72949.0	120084.0	193033.0	2706 (1.40 %)	0	86	56	155	0
2477 Cameron Dr	Union City	CA	94587	08/30/2019	3802.0	Single Family Residence	4.0	2.0	1888.0	8856.0	1968		837000.0	1100085327	Alameda County, CA	475 016601200	18801.0	61476.0	80277.0	2243 (2.79 %)	3	67	46	116	4
5960 Via Lugano	Fremont	CA	94555	08/30/2019	4361.0	Condominium	3.0	3.5	1701.0		2012		960000.0	1100091150	Alameda County, CA	543 047207700	181542.0	423457.0	604999.0	7502 (1.24 %)	3	59	40	103	4
2857 Romagnolo St	Hayward	CA	94541	08/30/2019	2862.0	Single Family Residence	3.0	1.0	1096.0	5000.0	1950		630000.0	1100092452	Alameda County, CA	416 019002400	75049.0	32448.0	107497.0	1928 (1.79 %)	3	123	84	213	4
3428 Adeline St	Oakland	CA	94608	08/30/2019	3270.0	Single Family Residence	3.0	1.0	1020.0	3050.0	1892		720000.0	1100087103	Alameda County, CA	005 047801800	159992.0	373315.0	533307.0	8222 (1.54 %)	3	308	307	310	4
442 A St	Hayward	CA	94541	05/28/2019	4406.0	Single Family Residence	3.0	2.5	2460.0	16620.0	1924		970000.0	1100089326	Alameda County, CA	431 000804400	194062.0	134570.0	328632.0	4222 (1.28 %)	3	123	84	213	4
39951 Fremont Blvd Apt 320	Fremont	CA	94538	08/30/2019	2671.0	Condominium	2.0	2.0	1146.0	3.42	1987		588000.0	1100083785	Alameda County, CA	501 096908200	148257.0	345933.0	494190.0	6065 (1.22 %)	3	59	40	103	4
1941 Asilomar Dr	Oakland	CA	94611	08/30/2019	6654.0	Single Family Residence	2.0	2.5	1964.0	5994.0	1939		1465000.0	1100092860	Alameda County, CA	048E733701100	150099.0	54943.0	205042.0	3619 (1.76 %)	3	308	307	310	4
6617 Hillmont Dr	Oakland	CA	94605	08/30/2019	3202.0	Single Family Residence	3.0	2.0	1304.0	8550.0	1925		705000.0	1100082492	Alameda County, CA	037A277500900	139799.0	326198.0	465997.0	7464 (1.60 %)	3	308	307	310	4
7537 Denison Pl	Castro Valley	CA	94552	08/30/2019	5746.0	Single Family Residence	4.0	3.0	2728.0	7166.0	1994		1265000.0	1100081825	Alameda County, CA	085A641415500	275536.0	642953.0	918489.0	11690 (1.27 %)	0	123	79	226	0
385 Jayne Ave Apt 308	Oakland	CA	94610	02/07/1992	341.0	Condominium	1.0	1.0	680.0		1970		75000.0	1100085877	Alameda County, CA	010 078908800	34281.0	79990.0	114271.0	2528 (2.21 %)	3	308	307	310	4
379 Alvarado St	San Leandro	CA	94577	08/30/2019	3407.0	Single Family Residence	3.0	2.5	1599.0	3093.0	2000		750000.0	1100084708	Alameda County, CA	075 021001500	200537.0	467919.0	668456.0	9925 (1.48 %)	3	123	79	226	4
6244 Escallonia Ct	Newark	CA	94560	03/04/2013	1953.0	Single Family Residence	3.0	1.5	1025.0	9500.0	1964		430000.0	1100090857	Alameda County, CA	092A235500800	136872.0	319370.0	456242.0	5789 (1.26 %)	0	86	56	155	0
2228 Rosenblatt St	Hayward	CA	94544	08/30/2019	3452.0	Single Family Residence	3.0	2.5	1891.0	1922.0	2018		760000.0	1100086660	Alameda County, CA	443 009203400					0	123	84	213	0
5851 Annandale Way	Dublin	CA	94568	08/30/2019	10016.0	Single Family Residence	6.0	6.5	5532.0	11856.0	2003		2205000.0	1100082976	Alameda County, CA	985 003405800	118241.0	301549.0	419790.0	6106 (1.45 %)	3	33	18	70	4
88 Zenith Cmn	Fremont	CA	94539	08/30/2019	3634.0	Residential - Vacant Land							800000.0	1100088451	Alameda County, CA	507 083013700					0	59	40	103	0
205 Bancroft Ave	San Leandro	CA	94577	08/30/2019	3021.0	Duplex (2 units, any combination)	4.0	3.0	2034.0	5652.0	1938		665000.0	1100083802	Alameda County, CA	076 029101100	134621.0	29241.0	163862.0	3125 (1.90 %)	3	123	79	226	4
24623 Pontiac St	Hayward	CA	94544	08/30/2019	2603.0	Single Family Residence	3.0	1.0	1093.0	5200.0	1950	573000.0		1100085131	Alameda County, CA	444 002104600	140000.0	325000.0	465000.0	5822 (1.25 %)	3	123	84	213	4
511 Grizzly Peak Blvd	Berkeley	CA	94708	08/30/2019	5564.0	Single Family Residence	3.0	6.0	1498.0	5250.0	1947		1225000.0	1100090952	Alameda County, CA	063 310004300	230161.0	537042.0	767203.0	10826 (1.41 %)	3	125	94	197	4
861 W Grand Ave	Oakland	CA	94607	08/30/2019	3861.0	Single Family Residence	3.0	2.0	1285.0	892.0	2015		850000.0	1100087549	Alameda County, CA	003 002904700	214500.0	500500.0	715000.0	10756 (1.50 %)	3	308	307	310	4
631 Alden Ln	Livermore	CA	94550	08/30/2019	6768.0	Single Family Residence	4.0	3.0	2900.0	18707.0	1999		1490000.0	1100081658	Alameda County, CA	099 135104200	325694.0	771048.0	1096742.0	13669 (1.24 %)	3	51	33	92	4
7810 Ridgeline Dr	Dublin	CA	94568	08/30/2019	6586.0	Single Family Residence	5.0	4.0	3799.0	8238.0	2011		1450000.0	1100085631	Alameda County, CA	941 283405000	301361.0	703177.0	1004538.0	15887 (1.58 %)	3	33	18	70	4
6022 Prism Ct	Dublin	CA	94568	08/30/2019	4406.0	Residential - Vacant Land				2000.0			970000.0	1100100805	Alameda County, CA	986 005805600					0	33	18	70	0
4900 Deep Creek Rd	Fremont	CA	94555	08/30/2019	4815.0	Single Family Residence	3.0	2.0	1537.0	5081.0	1987		1060000.0	1100094388	Alameda County, CA	543 044014100	77385.0	164550.0	241935.0	3409 (1.40 %)	3	59	40	103	4
25298 Gold Hills Dr	Castro Valley	CA	94552	08/30/2019	5315.0	Single Family Residence	5.0	3.5	2357.0	6600.0	1996		1170000.0	1100095595	Alameda County, CA	417 027902200	219633.0	512477.0	732110.0	10037 (1.37 %)	3	123	79	226	4
22 Evans Ct	Alameda	CA	94502	08/30/2019	5905.0	Single Family Residence	3.0	2.5	2012.0	4777.0	1993		1300000.0	1100096835	Alameda County, CA	074 134605900	149373.0	377913.0	527286.0	9942 (1.88 %)	3	66	37	135	4
2438 Saint Helena Dr Apt 2	Hayward	CA	94542	08/30/2019	1885.0	Condominium	1.0	1.0	787.0		1984		415000.0	1100099973	Alameda County, CA	445 029007500	112500.0	262500.0	375000.0	4729 (1.26 %)	3	123	84	213	4
442 Smalley Ave	Hayward	CA	94541	05/23/2008	2557.0	Single Family Residence				2664.0		563000.0		1100097305	Alameda County, CA	431 000803301	25624.0	0.0	25624.0	534 (2.08 %)	3	123	84	213	4
22855 Watkins St	Hayward	CA	94541	08/30/2019	1131.0	Single Family Residence	1.0	1.0	750.0	4240.0	1914		249000.0	1100096011	Alameda County, CA	428 008101700	18168.0	11407.0	29575.0	714 (2.41 %)	3	123	84	213	4
26 Orchard Cir	Hayward	CA	94544	08/30/2019	3588.0	Single Family Residence	3.0	2.5	1938.0	1472.0	2014		790000.0	1100093550	Alameda County, CA	444 008000500	187424.0	437323.0	624747.0	7613 (1.21 %)	3	123	84	213	4
17114 Rolando Ave	Castro Valley	CA	94546	08/30/2019	2775.0	Single Family Residence	2.0	1.0	1048.0	5000.0	1940		611000.0	1100096641	Alameda County, CA	080A022800300	25562.0	24083.0	49645.0	1051 (2.11 %)	0	123	79	226	0
1126 Palisade St	Hayward	CA	94542	08/30/2019	1363.0	Residential - Vacant Land				9107.0			300000.0	1100094494	Alameda County, CA	445 017001712	24716.0	57670.0	82386.0	1196 (1.45 %)	0	123	84	213	0
41st St	Oakland	CA	94608	08/30/2019	3884.0	Residential - Vacant Land							855000.0	1100093775	Alameda County, CA	012 102105200					0	308	307	310	4
3279 Clifford Cir	Pleasanton	CA	94588	08/30/2019	5542.0	Single Family Residence	3.0	2.5	2158.0	7632.0	1985		1220000.0	1100100201	Alameda County, CA	946 454400300	186716.0	298746.0	485462.0	5626 (1.15 %)	3	33	19	65	4
3982 Stanford Way	Livermore	CA	94550	08/30/2019	3130.0	Single Family Residence	3.0	1.0	1040.0	5800.0	1955		689000.0	1100099713	Alameda County, CA	098A044701900	80639.0	187754.0	268393.0	3919 (1.46 %)	0	51	33	92	0
7128 Cross Creek Cir Apt C	Dublin	CA	94568	08/30/2019	2657.0	Condominium	3.0	2.0	1070.0		1989		585000.0	1100097268	Alameda County, CA	941 284402700	152225.0	355193.0	507418.0	6869 (1.35 %)	3	33	18	70	4
44778 Challenge Cmn # 1000	Fremont	CA	94538	08/30/2019	3902.0	Residential - Vacant Land							859000.0	1100095944	Alameda County, CA	519 175427400					0	59	40	103	0
2839 Cathedral Rock Way	Dublin	CA	94568	08/30/2019	7222.0	Residential - Vacant Land				4635.0			1590000.0	1100098387	Alameda County, CA	985 012508700					0	33	18	70	0
7086 Dublin Meadows St	Dublin	CA	94568	08/30/2019	1930.0	Condominium	1.0	1.0	805.0		1992		425000.0	1100098495	Alameda County, CA	941 276513900	105626.0	246460.0	352086.0	4889 (1.38 %)	3	33	18	70	4
875 Figueroa Dr	San Leandro	CA	94578	08/30/2019	3634.0	Single Family Residence	3.0	3.0	1876.0	8360.0	1955		800000.0	1100102947	Alameda County, CA	077B115501300	34012.0	138695.0	172707.0	2666 (1.54 %)	3	123	79	226	4
628 Alison Cir	Livermore	CA	94550	08/30/2019	4542.0	Single Family Residence	4.0	2.0	1946.0	11378.0	1991		1000000.0	1100097364	Alameda County, CA	099A291202800	23162.0	54044.0	77206.0	2001 (2.59 %)	3	51	33	92	4
8467 Blue Anchor Way	Newark	CA	94560	08/30/2019	5099.0	Single Family Residence	3.0	2.5	2248.0	2755.0	2018		1122500.0	1100100586	Alameda County, CA	092 025909500	189627.0	0.0	189627.0	2222 (1.17 %)	0	86	56	155	0
14811 Towers St	San Leandro	CA	94578	08/30/2019	2884.0	Single Family Residence	3.0	1.0	1277.0	5640.0	1948		635000.0	1100097333	Alameda County, CA	077E159603500	90909.0	212121.0	303030.0	4166 (1.37 %)	3	123	79	226	4
2252 Vicksburg Ave	Oakland	CA	94601	08/30/2019	2612.0	Single Family Residence	2.0	1.0	960.0	2200.0	1925		575000.0	1100116475	Alameda County, CA	035 237101800	53633.0	125144.0	178777.0	4191 (2.34 %)	3	308	307	310	4
22252 N 5th St	Castro Valley	CA	94546	08/30/2019	2839.0	Single Family Residence	3.0	1.0	1092.0	13764.0	1925		625000.0	1100103415	Alameda County, CA	415 010011800	135139.0	315324.0	450463.0	6067 (1.34 %)	3	123	79	226	4
3373 Arkansas St	Oakland	CA	94602	08/30/2019	2344.0	Single Family Residence	2.0	1.0	848.0	3200.0	1928		516000.0	1100101384	Alameda County, CA	028 095001300	102718.0	239676.0	342394.0	5742 (1.67 %)	3	308	307	310	4
